Fri Jul  7 00:53:57 2023 | INFO  | loadConfig                               | Config loaded
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | FDS
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | SNES
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | MSU-1
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | SGB
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Loading system logo
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Loading system background
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Loading system picture
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | VIRTUAL BOY
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | SEGA SG-1000
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | MASTER SYSTEM
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | SEGA GENESIS
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | SEGA CD
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | SEGA 32X
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | ATARI 2600
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | ATARI 5200
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | ATARI 7800
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:47 2023 | INFO  | loadSections                             | INTELLIVISION
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | NEO GEO CD
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | PC ENGINE
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Out
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | PC ENGINE CD
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Current exec ready
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | free as a bird
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | free as a bird 2
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Executable set
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Setting logo, background and system
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Set
Fri Jul  7 00:54:48 2023 | INFO  | loadSections                             | Out
