Thu Mar 10 07:24:35 2022 | INFO  | loadConfig                               | Config loaded
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Out of the loop
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Thu Mar 10 07:24:43 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:43 2022 | INFO  | drawSettingsScreen                       | Drawing Footer
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Setting options and values
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing shit
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Positioning batt 1
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Defining number of items
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | About to go through items
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Session 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Session 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | quit
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Theme 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Theme 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 40 - 0 - 130 - {225,225,225}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Appearance 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Appearance 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | System 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | System 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Help 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Help 
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       |  
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 1
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Next line 2
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | ---
Thu Mar 10 07:24:44 2022 | INFO  | drawSettingsScreen                       | Out of the loop
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Thu Mar 10 07:24:44 2022 | INFO  | drawRectangleToScreen                    | Filling
