Sat Jul 15 01:08:14 2023 | INFO  | loadConfig                               | Config loaded
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/sgb/
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/sgb/ has 167 files
Sat Jul 15 01:08:21 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:21 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:21 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/virtualboy/,/userdata/Roms/VB/ 
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/virtualboy/
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/VB/
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/virtualboy/ has 25 files
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:08:21 2023 | ERROR | scanDirectory                            | /userdata/Roms/VB/
Sat Jul 15 01:08:21 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/VB/ has 0 files
Sat Jul 15 01:08:22 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:22 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:22 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/sg1000/,/userdata/Roms/SEGASGONE/ 
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/sg1000/
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/SEGASGONE/
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/sg1000/ has 185 files
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:08:22 2023 | ERROR | scanDirectory                            | /userdata/Roms/SEGASGONE/
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/SEGASGONE/ has 0 files
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/mastersystem/,/userdata/Roms/MS/ 
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/mastersystem/
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/MS/
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/mastersystem/ has 252 files
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:08:22 2023 | ERROR | scanDirectory                            | /userdata/Roms/MS/
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/MS/ has 0 files
Sat Jul 15 01:08:22 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:22 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:22 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/megadrive/ 
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/megadrive/
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:08:22 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/megadrive/ has 728 files
Sat Jul 15 01:08:22 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:22 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:22 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:23 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:23 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:23 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:23 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:23 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:23 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:23 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:23 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:23 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:23 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:23 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:23 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:23 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:23 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:23 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:23 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:24 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:24 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:24 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:24 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:24 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:24 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:24 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:24 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:24 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:24 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:24 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:25 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:25 2023 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/psx/,/userdata/Roms/PS/ 
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/psx/
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/PS/
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/psx/ has 20 files
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:08:25 2023 | ERROR | scanDirectory                            | /userdata/Roms/PS/
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/PS/ has 0 files
Sat Jul 15 01:08:25 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:25 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:25 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:25 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/pcenginecd/,/userdata/Roms/PCECD/ 
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/pcenginecd/
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/PCECD/
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/pcenginecd/ has 2 files
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:08:25 2023 | ERROR | scanDirectory                            | /userdata/Roms/PCECD/
Sat Jul 15 01:08:25 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/PCECD/ has 0 files
Sat Jul 15 01:08:25 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:08:25 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:08:25 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:08:26 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:08:26 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/pcengine/,/userdata/Roms/PCE/ 
