Sun Jul  9 00:15:19 2023 | INFO  | loadConfig                               | Config loaded
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | MSU-1
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | SGB
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | VIRTUAL BOY
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | SEGA SG-1000
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | MASTER SYSTEM
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | SEGA GENESIS
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:27 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | SEGA CD
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | SEGA 32X
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | ATARI 2600
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | ATARI 5200
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | ATARI 7800
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | INTELLIVISION
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | NEO GEO CD
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | PC ENGINE
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | PC ENGINE CD
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | PLAYSTATION
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:15:28 2023 | INFO  | loadSections                             | Out 1
Sun Jul  9 00:15:29 2023 | INFO  | loadSections                             | Out2
Sun Jul  9 00:15:29 2023 | INFO  | loadSections                             | Out 3
Sun Jul  9 00:15:29 2023 | INFO  | loadSections                             | Out 4
Sun Jul  9 00:15:29 2023 | INFO  | initializeFonts                          | Fonts initialized
Sun Jul  9 00:15:29 2023 | INFO  | loadSections                             | Out 5
Sun Jul  9 00:15:29 2023 | INFO  | loadSections                             | Out 6
Sun Jul  9 00:15:29 2023 | INFO  | loadSections                             | Out 7
Sun Jul  9 00:15:29 2023 | INFO  | loadGameList                             | NINTENDO 64
Sun Jul  9 00:15:29 2023 | INFO  | loadGameList                             | Should we skip this?
Sun Jul  9 00:15:29 2023 | INFO  | loadGameList                             | No, loading game list
