Tue Jul 11 01:19:59 2023 | INFO  | loadConfig                               | Config loaded
Tue Jul 11 01:21:07 2023 | INFO  | loadGameList                             | Scanning directory
Tue Jul 11 01:21:07 2023 | INFO  | loadGameList                             | Processing files
Tue Jul 11 01:21:07 2023 | INFO  | loadGameList                             | All files loaded
Tue Jul 11 01:21:07 2023 | INFO  | loadGameList                             | The list needs to be sorted
Tue Jul 11 01:21:07 2023 | INFO  | loadGameList                             | Finished
Tue Jul 11 01:21:07 2023 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Tue Jul 11 01:21:07 2023 | INFO  | determineStartingScreen                  | Found starting screen
Tue Jul 11 01:21:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:21:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:21:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:21:07 2023 | INFO  | main                                     | Checking launch at boot
Tue Jul 11 01:21:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:21:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:21:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:21:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:21:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:21:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:21:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:21:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:21:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:21:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:21:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:21:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:21:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:22:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:22:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:22:07 2023 | INFO  | Battery                                  | Battery charging: 0
Tue Jul 11 01:22:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:22:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:22:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:22:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:22:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:23:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:23:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:23:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:23:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:23:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:23:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:23:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:23:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:24:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:24:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:24:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:24:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:24:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:24:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:24:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:24:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:25:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:25:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:25:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:25:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:25:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:25:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:25:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:25:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:26:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:26:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:26:07 2023 | INFO  | Battery                                  | Battery charging: 0
Tue Jul 11 01:26:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:26:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:26:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:26:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:26:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:27:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:27:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:27:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:27:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:27:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:27:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:27:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:27:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:28:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:28:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:28:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:28:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:28:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:28:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:28:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:28:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:29:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:29:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:29:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:29:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:29:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:29:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:29:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:29:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:30:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:30:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:30:07 2023 | INFO  | Battery                                  | Battery charging: 0
Tue Jul 11 01:30:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:30:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:30:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:30:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:30:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:31:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:31:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:31:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:31:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:31:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:31:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:31:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:31:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:32:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:32:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:32:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:32:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:32:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:32:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:32:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:32:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:33:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:33:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:33:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:33:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:33:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:33:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:33:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:33:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:34:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:34:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:34:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:34:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:34:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 01:34:07 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 01:34:07 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 01:34:07 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 01:35:07 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 01:35:07 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 01:35:07 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 01:35:07 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 01:35:07 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
